,Company Names,Cars Names,Engines,HorsePower,Fuel Types,Seats,Torque,Price,Speed,Acceleration,Battery Capacity
0,FERRARI,SF90 STRADALE,V8,963.0,plug-in hybrid,2,800.0,1100000.0,340.0,2.5,3990.0
1,ROLLS ROYCE,PHANTOM,V12,563.0,petrol,5,900.0,460000.0,250.0,5.3,6749.0
2,Ford,KA+,1.2L Petrol,70.0,petrol,5,100.0,13500.0,165.0,10.5,1200.0
3,MERCEDES, GT 63 S,V8,630.0,petrol,4,900.0,161000.0,250.0,3.2,3982.0
4,AUDI,AUDI R8 Gt,V10,602.0,petrol,2,560.0,253290.0,320.0,3.6,5204.0
5,BMW,Mclaren 720s,V8,710.0,petrol,2,770.0,499000.0,341.0,2.9,3994.0
6,ASTON MARTIN,VANTAGE F1,V8,656.0,petrol,2,685.0,193440.0,314.0,3.6,3982.0
7,BENTLEY,Continental GT Azure,V8,550.0,petrol,4,900.0,311000.0,318.0,4.0,3996.0
8,LAMBORGHINI,VENENO ROADSTER,V12,750.0,petrol,2,690.0,4500000.0,356.0,2.9,6498.0
9,FERRARI,F8 TRIBUTO,V8,710.0,petrol,2,770.0,280000.0,340.0,2.9,3900.0
10,FERRARI,812 GTS,V12,789.0,petrol,2,718.0,350000.0,340.0,2.9,6496.0
11,FERRARI,PORTOFINO,V8,592.0,petrol,2,760.0,210000.0,320.0,3.2,3900.0
12,FERRARI,ROMA,V8,612.0,petrol,2,760.0,230000.0,320.0,3.4,3900.0
13,FERRARI,MONZA SP2,V12,789.0,petrol,2,719.0,1700000.0,340.0,2.9,6496.0
14,FERRARI,F8 SPIDER,V8,710.0,petrol,2,770.0,280000.0,340.0,2.9,3900.0
15,FERRARI,PORTOFINO M,V8,612.0,petrol,2,760.0,220000.0,320.0,3.2,3900.0
16,FERRARI,ROMA SPIDER,V8,612.0,petrol,2,760.0,240000.0,320.0,3.4,3900.0
17,TOYOTA,GR SUPRA,I4,382.0,petrol,2,500.0,53900.0,250.0,4.1,2998.0
18,TOYOTA,TOYOTA 86,BOXER-4,205.0,petrol,2,205.0,27000.0,226.0,6.4,1998.0
19,TOYOTA,TOYOTA  GR86,BOXER-4,228.0,petrol,4,250.0,30000.0,226.0,5.6,2387.0
20,TOYOTA,TOYOTA LAND CRUISER,V8,381.0,diesel,7,500.0,85000.0,220.0,6.7,5663.0
21,TOYOTA,TOYOTA SEQUOIA,V8,381.0,petrol,7,651.0,50000.0,200.0,6.9,5663.0
22,NISSAN,GT-R,V6,600.0,petrol,4,637.0,113000.0,315.0,2.9,3799.0
23,NISSAN,370Z,V6,332.0,petrol,2,366.0,30000.0,250.0,4.7,3696.0
24,NISSAN,Z PROTO,V6,400.0,petrol,2,475.0,40000.0,290.0,4.1,2998.0
25,NISSAN,ALTIMA,I4,188.0,petrol,5,380.0,25000.0,225.0,7.3,2488.0
26,NISSAN,MAXIMA,V6,300.0,petrol,5,354.0,35000.0,240.0,5.8,3498.0
27,NISSAN,SENTRA,I4,149.0,petrol,5,240.0,20000.0,200.0,8.2,1998.0
28,NISSAN,ROGUE,I4,201.0,petrol,5,270.0,28000.0,200.0,7.5,2488.0
29,NISSAN,PATHFINDER,V6,284.0,petrol,7,351.0,35000.0,225.0,6.5,3498.0
30,NISSAN,FRONTIER,V6,310.0,petrol,5,381.0,30000.0,180.0,6.8,3799.0
31,NISSAN,TITAN,V8,400.0,petrol,5,560.0,40000.0,200.0,5.9,5598.0
32,ASTON MARTIN,VALKYRIE,V12,1160.0,hybrid,2,900.0,3200000.0,402.0,2.5,6496.0
33,ASTON MARTIN,VALHALLA,V8,1000.0,hybrid,2,1000.0,1100000.0,362.0,2.5,3996.0
34,ASTON MARTIN,DBS SUPERLEGGERA,V12,715.0,petrol,2,900.0,316000.0,340.0,3.4,5204.0
35,ASTON MARTIN,DB11,V12,600.0,petrol,4,700.0,208000.0,322.0,3.9,5204.0
36,ASTON MARTIN,VANTAGE ,V8,503.0,petrol,2,685.0,142000.0,313.0,3.6,3996.0
37,ASTON MARTIN,DBX,V8,542.0,petrol,5,700.0,189000.0,291.0,4.5,3996.0
38,ASTON MARTIN,RAPIDE AMR,V12,580.0,petrol,4,630.0,240000.0,328.0,4.2,5935.0
39,ASTON MARTIN,VANQUISH,V12,580.0,petrol,2,630.0,294000.0,324.0,3.6,5935.0
40,ASTON MARTIN,LAGONDA TARAF,V12,540.0,petrol,4,630.0,1100000.0,314.0,4.2,5935.0
41,ASTON MARTIN,VICTOR,V12,836.0,petrol,2,821.0,1300000.0,320.0,2.8,5204.0
42,LAMBORGHINI,SIAN,V12,819.0,hybrid,2,720.0,2800000.0,350.0,2.8,6498.0
43,LAMBORGHINI,AVENTADOR SVJ,V12,759.0,petrol,2,720.0,518000.0,350.0,2.8,6498.0
44,LAMBORGHINI,HURACAN PERFORMANTE,V10,640.0,petrol,2,600.0,274000.0,325.0,2.9,5204.0
45,LAMBORGHINI,HURACAN EVO,V10,640.0,petrol,2,600.0,261000.0,325.0,2.9,5204.0
46,LAMBORGHINI,AVENTADOR SV,V12,740.0,petrol,2,690.0,493000.0,350.0,2.8,6498.0
47,LAMBORGHINI,URUS ,V8,641.0,petrol,5,850.0,211000.0,305.0,3.6,3996.0
48,LAMBORGHINI,HURACAN SPYDER,V10,610.0,petrol,2,600.0,287000.0,325.0,3.4,5204.0
49,LAMBORGHINI,AVENTADOR ROADSTER,V12,700.0,petrol,2,690.0,445000.0,350.0,3.0,6498.0
50,LAMBORGHINI,HURACAN  PERFORMANTE SPYDER,V10,640.0,petrol,2,600.0,308000.0,325.0,3.1,5204.0
51,LAMBORGHINI,AVENTADOR S,V12,740.0,petrol,2,690.0,421000.0,350.0,2.9,6498.0
52,LAMBORGHINI,HURACAN EVO SPYDER,V10,640.0,petrol,2,600.0,287000.0,325.0,3.1,5204.0
53,LAMBORGHINI,URUS PERFORMANTE,V8,641.0,petrol,5,850.0,242000.0,305.0,3.3,3996.0
54,LAMBORGHINI,AVENTADOR ULTIMAE,V12,769.0,petrol,2,720.0,545000.0,355.0,2.8,6498.0
55,LAMBORGHINI,HURACAN EVO RWD,V10,610.0,petrol,2,560.0,258000.0,325.0,3.3,5204.0
56,LAMBORGHINI,AVENTADOR SVJ ROADSTER,V12,759.0,petrol,2,720.0,573000.0,350.0,2.9,6498.0
57,LAMBORGHINI,URUS S,V8,671.0,petrol,5,850.0,263000.0,305.0,3.3,3996.0
58,LAMBORGHINI,HURACAN STO,V10,640.0,petrol,2,565.0,327000.0,325.0,3.0,5204.0
59,LAMBORGHINI,AVENTADOR LP 780-4 ULTIMATE,V12,769.0,petrol,2,720.0,545000.0,355.0,2.8,6498.0
60,LAMBORGHINI,HURACAN EVO RWD SPYDER,V10,610.0,petrol,2,600.0,273000.0,325.0,3.3,5204.0
61,LAMBORGHINI,AVENTADOR SVJ XAGO,V12,759.0,petrol,2,720.0,603000.0,350.0,2.9,6498.0
62,LAMBORGHINI,URUS GRAPHITE CAPSULE,V8,641.0,petrol,5,850.0,253000.0,305.0,3.3,3998.0
63,LAMBORGHINI,HURACAN STO EVO,V10,640.0,petrol,2,565.0,342000.0,325.0,3.0,5204.0
64,LAMBORGHINI,AVENTADOR LP 780-4 ULTIMATE ROADSTER,V12,769.0,petrol,2,720.0,573000.0,355.0,2.8,6498.0
65,ROLLS ROYCE ,GHOST,V12,591.0,petrol,5,850.0,332000.0,250.0,4.8,6592.0
66,ROLLS ROYCE,WRAITH,V12,624.0,petrol,4,870.0,330000.0,250.0,4.4,6592.0
67,ROLLS ROYCE,DAWN,V12,624.0,petrol,4,870.0,360000.0,250.0,4.9,6592.0
68,ROLLS ROYCE,CULLINAN,V12,563.0,petrol,5,850.0,325000.0,250.0,5.2,6749.0
69,ROLLS ROYCE,PHANTOM EXTENDED,V12,563.0,petrol,5,900.0,500000.0,250.0,5.3,6749.0
70,ROLLS ROYCE,GHOST EXTENDED,V12,591.0,petrol,5,850.0,370000.0,250.0,4.8,6592.0
71,ROLLS ROYCE,WRAITH BLACK BADGE,V12,624.0,petrol,4,870.0,360000.0,250.0,4.3,6592.0
72,ROLLS ROYCE,DAWN BLACK BADGE,V12,624.0,petrol,4,870.0,390000.0,250.0,4.8,6592.0
73,ROLLS ROYCE,CULLINAN BLACK BADGE,V12,563.0,petrol,5,850.0,350000.0,250.0,5.1,6749.0
74,ROLLS ROYCE,PHANTOM COUPE,V12,563.0,petrol,4,870.0,450000.0,250.0,5.3,6749.0
75,ROLLS ROYCE,GHOST COUPE,V12,591.0,petrol,4,850.0,340000.0,250.0,4.8,6592.0
76,ROLLS ROYCE,WRAITH COUPE,V12,624.0,petrol,4,870.0,330000.0,250.0,4.4,6592.0
77,ROLLS ROYCE,DAWN CONVERTIBLE,V12,624.0,petrol,4,870.0,380000.0,250.0,4.9,6592.0
78,ROLLS ROYCE,CULLINAN SUV,V12,563.0,petrol,5,850.0,320000.0,250.0,5.2,6749.0
79,MERCEDES,BENZ S-CLASS S 580,V8,496.0,petrol,5,700.0,116000.0,250.0,4.4,3982.0
80,MERCEDES,BENZ E-CLASS E 63 S,V8,603.0,petrol,5,850.0,104000.0,250.0,3.4,3982.0
81,MERCEDES,BENZ CLA 45 AMG,I4,382.0,petrol,5,500.0,53000.0,250.0,4.1,1991.0
82,MERCEDES,BENZ GLE 63 S,V8,603.0,petrol,5,850.0,113000.0,250.0,4.2,3982.0
83,MERCEDES,BENZ S-CLASS S 500,V6,429.0,petrol,5,700.0,109000.0,250.0,4.9,2996.0
84,MERCEDES,BENZ E-CLASS E 450 ,V6,362.0,petrol,5,500.0,62000.0,250.0,5.2,2996.0
85,MERCEDES,BENZ CLS 450,V6,362.0,petrol,5,500.0,70000.0,250.0,5.2,2996.0
86,MERCEDES,BENZ GT 53,V6,429.0,petrol,5,700.0,99000.0,250.0,4.5,2996.0
87,MERCEDES,BENZ GLE 450,V6,362.0,petrol,5,500.0,63000.0,250.0,5.5,2996.0
88,MERCEDES,BENZ A-CLASS A 45 S,I4,416.0,petrol,5,500.0,53000.0,250.0,3.9,1991.0
89,MERCEDES,BENZ C-CLASS C 43,V6,402.0,petrol,5,520.0,52000.0,250.0,4.7,2996.0
90,MERCEDES,BENZ E-CLASS E 350,I4,255.0,petrol,5,500.0,49000.0,250.0,5.7,1991.0
91,MERCEDES,BENZ GLE 350 ,I4,255.0,petrol,5,500.0,53000.0,250.0,6.1,1991.0
92,MERCEDES,BENZ GLC 43,V6,402.0,petrol,5,520.0,54000.0,250.0,4.7,2996.0
93,MERCEDES,BENZ GLA 45,I4,382.0,petrol,5,500.0,48000.0,250.0,4.3,1991.0
94,MERCEDES,BENZ GLC 350 ,I4,255.0,petrol,5,500.0,46000.0,250.0,6.1,1991.0
95,MERCEDES,BENZ GLE 53,V6,429.0,petrol,5,620.0,71000.0,250.0,5.2,2996.0
96,MERCEDES,BENZ S-CLASS S 350,I4,255.0,petrol,5,500.0,90000.0,250.0,6.5,1991.0
98,MERCEDES,BENZ MAYBACH S 680,V12,630.0,petrol,5,1000.0,200000.0,250.0,4.7,5980.0
99,BMW,M5 CS,V8,627.0,petrol,5,750.0,142000.0,305.0,3.0,4395.0
100,BMW,M4 GTS,I6,493.0,petrol,4,600.0,133000.0,305.0,3.7,2993.0
101,BMW,M3 COMPETITION,I6,503.0,petrol,5,650.0,76000.0,285.0,3.5,2993.0
102,BMW,M2 CS,I6,444.0,petrol,4,550.0,83000.0,280.0,4.0,2993.0
103,BMW,X5 M COMPETITION,V8,523.0,petrol,5,750.0,114000.0,285.0,4.1,4935.0
104,BMW,X3 M COMPETITION,I6,503.0,petrol,5,650.0,69000.0,285.0,4.1,2993.0
105,BMW,M8 GRAN COUPE,V8,523.0,petrol,5,750.0,146000.0,305.0,3.3,4395.0
106,BMW,M850i DRIVE COUPE,V8,523.0,petrol,4,750.0,108000.0,285.0,3.7,4935.0
107,ROLLS ROYCE,DAWN BLACK BADGE VOLANTE,V12,563.0,petrol,4,840.0,398000.0,250.0,4.8,6592.0
108,ROLLS ROYCE,CULLINAN BLACK BADGE SUV,V12,563.0,petrol,5,850.0,381000.0,250.0,5.1,6749.0
109,ROLLS ROYCE,PHATOM TRANQUILITY,V12,563.0,petrol,5,900.0,475000.0,250.0,5.3,6749.0
110,ROLLS ROYCE,GHOST ZENITH,V12,563.0,petrol,5,900.0,335000.0,250.0,4.9,6749.0
111,ROLLS ROYCE,WRAITH EAGLE VIII,V12,623.0,petrol,4,800.0,349000.0,250.0,4.5,6592.0
112,ROLLS ROYCE,PHATOM ORCHID,V12,563.0,petrol,5,900.0,495000.0,250.0,5.3,6749.0
113,ROLLS ROYCE,GHOST AZURE,V12,563.0,petrol,5,900.0,355000.0,250.0,4.9,6749.0
114,ROLLS ROYCE,WRAITH KRYPTOS,V12,623.0,petrol,4,800.0,369000.0,250.0,4.5,6592.0
115,ROLLS ROYCE,DAWN SILVER BULLET,V12,563.0,petrol,4,840.0,418000.0,250.0,4.8,6592.0
116,ROLLS ROYCE,CULLINAN FUX ORANGE,V12,563.0,petrol,5,850.0,401000.0,250.0,5.1,6749.0
117,ROLLS ROYCE,PHANTOM CELESTIAL,V12,563.0,petrol,5,900.0,515000.0,250.0,5.3,6749.0
118,ROLLS ROYCE,GHOST MYSORE,V12,563.0,petrol,5,900.0,375000.0,250.0,4.9,6749.0
119,ROLLS ROYCE,WRAITH LUMINARY,V12,623.0,petrol,4,800.0,389000.0,250.0,4.5,6592.0
120,ROLLS ROYCE,DAWN BLACK BADGE ADAMAS,V12,563.0,petrol,4,840.0,439000.0,250.0,4.8,6592.0
121,ROLLS ROYCE,CULLINAN RED DIAMOND,V12,563.0,petrol,5,850.0,421000.0,250.0,5.1,6749.0
122,AUDI,R8 V10 PLUS,V10,610.0,petrol,2,560.0,194000.0,330.0,3.2,5204.0
123,AUDI,RS7 SPORTBACK,V8,591.0,petrol,5,800.0,114000.0,305.0,3.6,3993.0
124,AUDI,S8,V8,563.0,petrol,5,800.0,101000.0,305.0,4.3,3993.0
125,AUDI,RS6 AVANT,V8,591.0,petrol,5,800.0,109000.0,305.0,3.6,3993.0
126,AUDI,S7 SPORTBACK,V8,563.0,petrol,5,650.0,96000.0,305.0,4.3,3993.0
127,AUDI,A8,V6,335.0,petrol,5,600.0,86000.0,250.0,5.7,2995.0
128,AUDI,S5 COUPE,V6,349.0,petrol,4,500.0,64000.0,250.0,4.8,2995.0
129,AUDI,SQ5,V6,349.0,petrol,5,500.0,62000.0,250.0,5.4,2995.0
130,AUDI,S4 SEDAN,V6,349.0,petrol,5,500.0,59000.0,250.0,4.7,2995.0
131,AUDI,S3 SEDAN,I4,306.0,petrol,5,400.0,52000.0,250.0,4.8,1984.0
132,AUDI,Q7,V6,335.0,petrol,7,600.0,60000.0,250.0,6.3,2995.0
133,AUDI,Q5,I4,248.0,petrol,5,500.0,43000.0,240.0,6.3,1984.0
134,AUDI,A7,V6,335.0,petrol,5,600.0,68000.0,250.0,5.7,2995.0
135,AUDI,A6,V6,335.0,petrol,5,600.0,58000.0,250.0,5.7,2995.0
136,AUDI,A5 COUPE,I4,248.0,petrol,4,500.0,45000.0,240.0,6.3,1984.0
137,AUDI,A4,I4,248.0,petrol,5,400.0,39000.0,240.0,6.5,1984.0
138,AUDI,Q3,I4,248.0,petrol,5,400.0,35000.0,230.0,7.3,1984.0
139,AUDI,E-TRON,ELECTRIC ,402.0,electric,5,664.0,75000.0,200.0,5.5,95.0
140,AUDI,E-TRON SPORTBACK,ELECTRIC,402.0,electric,5,664.0,78000.0,200.0,5.5,95.0
141,AUDI,TT COUPE,I4,248.0,petrol,2,400.0,49000.0,250.0,5.3,1984.0
142,BMW,I8 ROADSTER,ELECTRIC MOTOR,369.0,hybrid,2,570.0,165000.0,250.0,4.4,11.0
143,BMW,330i,I4,255.0,petrol,5,400.0,45000.0,250.0,5.6,1998.0
144,BMW,M340i XDRIVE,I6,382.0,petrol,5,500.0,57000.0,250.0,4.1,2998.0
145,BMW,430i COUPE,I4,255.0,petrol,4,400.0,48000.0,250.0,5.8,1998.0
146,BMW,M4 COMPETITION,I6,503.0,petrol,4,650.0,81000.0,290.0,3.8,2993.0
147,BMW,530i,I4,248.0,petrol,5,400.0,57000.0,250.0,5.9,1998.0
148,BMW,M550i XDRIVE,V8,523.0,petrol,5,650.0,78000.0,250.0,3.6,4395.0
149,BMW,118i,I3,136.0,petrol,5,220.0,32000.0,213.0,8.5,1499.0
150,BMW,128ti,I4,261.0,petrol,5,400.0,42000.0,250.0,6.1,1998.0
151,BMW,M135i XDRIVE,I4,302.0,petrol,5,450.0,30000.0,250.0,4.8,1998.0
152,BMW,116D,I3,116.0,diesel,5,280.0,30000.0,200.0,10.3,1496.0
153,BMW,120D XDRIVE,I4,190.0,diesel,5,400.0,38000.0,230.0,6.9,1995.0
154,BMW,116i,I3,109.0,petrol,5,200.0,28000.0,200.0,10.9,1499.0
155,BMW,118D,I4,150.0,diesel,5,380.0,34000.0,216.0,8.4,1995.0
156,BMW,120i,I4,178.0,petrol,5,300.0,37000.0,230.0,7.1,1998.0
157,BMW,125i,I4,224.0,petrol,5,400.0,42000.0,240.0,6.1,1998.0
158,BMW,114D,I3,95.0,diesel,5,270.0,27000.0,185.0,12.2,1496.0
159,BMW,114i,I4,102.0,petrol,5,200.0,26000.0,195.0,11.2,1598.0
160,BMW,125D,I4,224.0,diesel,5,400.0,44000.0,240.0,6.3,1995.0
161,BMW,118i XDRIVE,I3,136.0,petrol,5,250.0,34000.0,211.0,8.9,1499.0
162,BMW,116D EFFICIENTDYNAMICS,I3,116.0,diesel,5,270.0,30000.0,200.0,10.9,1496.0
163,BMW,118i SPORTLINE,I3,136.0,petrol,5,250.0,35000.0,213.0,8.5,1499.0
164,BMW,118i M SPORT,I3,136.0,petrol,5,250.0,37000.0,213.0,8.5,1499.0
165,BMW,120i M SPORT,I4,178.0,petrol,5,300.0,39000.0,230.0,7.1,1998.0
166,BMW,116i EFFICIENTDYNAMICS,I4,109.0,petrol,5,200.0,29000.0,195.0,10.9,1598.0
167,BMW,116D ADVANTAGE,I3,116.0,diesel,5,270.0,31000.0,200.0,10.5,1496.0
168,BMW,120D EFFICIENTDYNAMICS,I4,163.0,diesel,5,400.0,39000.0,225.0,7.7,1995.0
169,BMW,118i SHADOW LINE,I3,136.0,petrol,5,250.0,36000.0,213.0,8.5,1499.0
170,BMW,118D SPORT LINE,I4,150.0,diesel,5,380.0,36000.0,216.0,8.4,1995.0
171,BMW,120i XDRIVE,I4,178.0,petrol,5,300.0,40000.0,230.0,7.2,1998.0
172,BMW,114D SPORT LINE,I3,95.0,diesel,5,270.0,28000.0,185.0,12.2,1496.0
173,BMW,118i URBAN LINE,I3,136.0,petrol,5,250.0,35000.0,213.0,8.5,1499.0
174,VOLVO,XC90,I6,247.0,petrol & diesel,7,400.0,60000.0,200.0,6.5,1969.0
175,VOLVO,XC60,I6,247.0,petrol & diesel,5,400.0,55000.0,220.0,6.4,1969.0
176,VOLVO,S90,I6,295.0,petrol & diesel,5,400.0,60000.0,250.0,5.9,1969.0
177,KIA,SPORTAGE LX,I4,187.0,petrol,5,250.0,27000.0,200.0,8.0,2480.0
178,KIA,SPORTAGE EX,I4,187.0,petrol,5,250.0,30000.0,200.0,8.0,2480.0
179,KIA,SPORTAGE GT-LINE,I4,187.0,petrol,5,350.0,32000.0,200.0,8.0,2480.0
180,KIA,SPORTAGE SX TURBO,I4,240.0,petrol,5,400.0,36000.0,210.0,6.7,1998.0
181,KIA,SPORTAGE NIGHTFALL EDITION,I4,187.0,petrol,5,350.0,33000.0,200.0,8.0,2480.0
182,HONDA,CIVIC TYPE R,I4,315.0,petrol,5,400.0,44000.0,272.0,5.7,1996.0
183,KIA,SPORTAGE PHEV,I4 + ELECTRIC,261.0,plug-in hybrid,5,350.0,41000.0,180.0,8.0,1600.0
184,KIA,SPORTAGE 2024(BASE MODEL),I4,187.0,petrol,5,250.0,26000.0,200.0,8.0,2480.0
185,KIA,SPORTAGE 2024(TOP TRIM),I4,240.0,petrol,5,400.0,38000.0,210.0,6.7,1998.0
186,KIA,SPORTAGE 2024(BASE AWD),I4,187.0,petrol,5,250.0,29000.0,200.0,8.3,2480.0
187,KIA,SPORTAGE X-LINE,I4,187.0,petrol,5,350.0,32500.0,200.0,8.0,2480.0
188,KIA,SPORTAGE 2024(S TRIM),I4,187.0,petrol,5,250.0,28000.0,200.0,8.2,2480.0
189,HONDA,ACCORD,I4,192.0,petrol,5,370.0,29400.0,201.0,7.1,1498.0
190,KIA,SPORTAGE 2024(HYBRID AWD),I4 + ELECTRIC,227.0,hybrid,5,350.0,37000.0,180.0,8.0,1600.0
191,KIA,SPORTAGE 2024(PLUG-IN HYBRID AWD),I4 + ELECTRIC,261.0,plug-in hybrid,5,350.0,42000.0,180.0,7.9,1598.0
192,KIA,SPORTAGE 2024(X-PRO),I4,187.0,petrol,5,400.0,36000.0,200.0,8.1,2480.0
193,KIA,SPORTAGE 2024(X-PRO PRESTIGE),I4,187.0,petrol,5,400.0,38000.0,200.0,8.1,2480.0
194,KIA,SPORTAGE 2024(SX TURBO AWD),I4,240.0,petrol,5,400.0,40000.0,210.0,6.5,1998.0
195,KIA  ,SPORTAGE 2024(BASE FWD),I4,187.0,petrol,5,250.0,26500.0,200.0,8.5,2480.0
196,HONDA,CR-V,I4,190.0,hybrid,5,400.0,30000.0,186.0,8.2,1498.0
197,HONDA,PILOT,V6,285.0,petrol,8,360.0,40000.0,209.0,6.3,3471.0
198,HONDA,CIVIC HATCHBACK,I4,180.0,petrol,5,300.0,26350.0,220.0,6.8,1498.0
199,TOYOTA,CAMRY,V6,301.0,hybrid,5,250.0,27000.0,220.0,6.0,3500.0
200,TOYOTA,COROLLA,I4,139.0,hybrid,5,200.0,22500.0,180.0,9.4,1798.0
201,TOYOTA,PRIUS,I4,121.0,hybrid,5,142.0,26700.0,180.0,10.5,1798.0
202,TOYOTA,RAV4,I4,203.0,hybrid,5,400.0,27100.0,200.0,8.1,2494.0
203,TOYOTA,HIGHLANDER,V6,295.0,hybrid,7,370.0,38400.0,220.0,7.2,3456.0
204,TOYOTA,4RUNNER ,V6,270.0,petrol,5,400.0,37400.0,200.0,7.5,3956.0
205,TOYOTA,TACOMA,I4,159.0,petrol,5,400.0,26400.0,180.0,9.5,2694.0
206,TOYOTA,TUNDRA,V8,381.0,petrol,5,650.0,39900.0,220.0,6.7,5663.0
207,TOYOTA,AVALON,V6,301.0,petrol,5,400.0,41400.0,220.0,6.9,3456.0
208,TOYOTA,MIRAI,I4,151.0,hydrogen,5,335.0,52400.0,180.0,9.2,1798.0
209,TOYOTA,SIENNA,V6,245.0,hybrid,7,360.0,44150.0,190.0,8.0,2494.0
210,TOYOTA,VENZA,I4,219.0,hybrid,5,400.0,33400.0,200.0,7.5,2494.0
211,TOYOTA,HIGHLANDER HYBRID,V6,240.0,hybrid,7,350.0,40400.0,220.0,8.2,3456.0
212,TOYOTA,LAND CRUISER PRADO,V6,282.0,petrol & diesel,7,450.0,49400.0,200.0,7.2,3956.0
213,TOYOTA,TUNDRA HYBRID,V6,344.0,hybrid,5,650.0,43400.0,220.0,6.2,3456.0
214,TOYOTA,YARIS,I4,106.0,petrol,5,150.0,18400.0,180.0,11.2,1496.0
215,TOYOTA,C-HR,I4,144.0,hybrid,5,250.0,24400.0,200.0,10.2,1986.0
216,TOYOTA,BZ4X,ELECTRIC,218.0,electric,5,330.0,43400.0,200.0,7.5,64.0
217,TOYOTA,CROWN,HYBRID,236.0,hybrid,5,400.0,38400.0,200.0,7.6,2494.0
218,TOYOTA,MR2,I4,168.0,petrol,2,400.0,29000.0,200.0,6.9,1986.0
219,TOYOTA,CELICA,I4,140.0,petrol,5,250.0,25000.0,200.0,8.5,1986.0
220,HONDA,CITY,I4,119.0,hybrid,5,145.0,15400.0,180.0,10.2,1497.0
221,HONDA,CIVIC,I4,158.0,petrol,5,400.0,20400.0,200.0,8.5,1996.0
222,HYUNDAI,I10,"1.2L,4-CYLINDER,INLINE-4(I4)",87.0,petrol,5,120.0,12400.0,160.0,12.2,1197.0
223,HYUNDAI,I20,"1.4L,4-CYLINDER,INLINE-4(I4)",99.0,hybrid,5,250.0,15400.0,180.0,10.5,1396.0
224,HYUNDAI,ELANTRA,"2.0L,4-CYLINDER,INLINE-4(I4)",147.0,hybrid,5,250.0,18400.0,200.0,9.5,1999.0
225,MAHINDRA,XUV500,"2.2L,4-CYLINDER,INLINE-4(I4)",155.0,diesel,7,400.0,18400.0,180.0,10.5,2179.0
226,MAHINDRA,SCORPIO,"2.2L,4-CYLINDER,INLINE-4(I4)",140.0,diesel,7,280.0,16400.0,160.0,11.2,2179.0
227,MAHINDRA,THAR,"2.0L,4-CYLINDER,INLINE-4(I4)",150.0,petrol & diesel,4,320.0,20400.0,180.0,10.5,1997.0
228,MARUTI SUZUKI,SWIFT,"1.2L,4-CYLINDER,INLINE-4(I4)",83.0,petrol,5,113.0,10400.0,160.0,12.2,1197.0
229,MARUTI SUZUKI,DZIRE,"1.2L,4-CYLINDER,INLINE-4(I4)",83.0,petrol & diesel,5,113.0,11400.0,160.0,12.2,1197.0
230,MARUTI SUZUKI,BREZZA,"1.5L,4-CYLINDER,INLINE(I4)",103.0,petrol,5,200.0,14400.0,180.0,11.5,1462.0
231,TOYOTA,PRIUS PRIME,"2.0L,4-CYLINDER,WITH HYBRID SYSTEM",220.0,plug-in hybrid,5,220.0,31100.0,180.0,6.7,1998.0
232,TOYOTA,GR COROLLA,"1.6L,TURBOCHARGED INLINE-3",300.0,petrol,5,370.0,36995.0,230.0,5.0,1618.0
233,TOYOTA,LAND CRUISER 300,"3.3L,V6,TWIN TURBO DIESEL",305.0,petrol & diesel,7,650.0,58500.0,210.0,6.8,3346.0
234,TOYOTA,TUNDRA I-FORCE MAX,"3.5L,V6,HYBRID TWIN-TURBO",437.0,hybrid,5,750.0,56000.0,180.0,6.2,3445.0
235,TOYOTA,COROLLA HATCHBACK XSE,"2.0L,INLINE-4",169.0,petrol,5,250.0,25390.0,190.0,8.2,1987.0
236,TOYOTA,MIRAI,"HYDROGEN FUEL CELL,ELECTRIC MOTOR",152.0,hydrogen,5,335.0,49500.0,180.0,9.0,1.0
237,TOYOTA,HILUX GR SPORT,"2.8L,TURBO,DIESEL",224.0,petrol & diesel,5,500.0,50000.0,170.0,10.0,2755.0
238,TOYOTA,ALPHARD EXECUTIVE LOUNGE,"2.5L,INLINE-4,HYBRID,OR 3.5L,V6",296.0,petrol,7,400.0,60000.0,180.0,8.5,2494.0
239,TOYOTA,FORTUNER GR SPORT,"2.8L,TURBO,DIESEL",204.0,petrol & diesel,7,500.0,55000.0,175.0,10.5,2755.0
240,TOYOTA,INNOVA HYCROSS,2.0L HYBRID,184.0,hybrid,7,250.0,40000.0,165.0,9.5,1987.0
242,TOYOTA,URBAN CRUISER TAISOR,"1.5L,HYBRID",114.0,petrol,5,130.0,25000.0,170.0,11.0,1490.0
243,TOYOTA,AYGO X,"1.0L,INLINE-3",71.0,petrol,4,93.0,18000.0,160.0,14.8,998.0
244,TOYOTA,HILUX REVO ROCCO,"2.8L,TURBO,DIESEL",204.0,diesel,5,500.0,50000.0,175.0,10.0,2755.0
245,TOYOTA,PROACE VERSO ELECTRIC,ELECTRIC MOTOR,136.0,electric,7,280.0,55000.0,130.0,13.5,75.0
246,TOYOTA,CENTURY SUV,"3.5L,V6,PLUG IN HYBRID",406.0,petrol,5,500.0,170000.0,200.0,6.0,3456.0
247,TOYOTA,COROLLA SEDAN HYBRID,"1.8L,HYBRID",134.0,hybrid,5,300.0,24000.0,180.0,10.0,1798.0
248,TOYOTA,BZ3,ELECTRIC MOTOR,241.0,electric,5,340.0,35000.0,160.0,7.5,65.0
